duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
493,icmp,eco_i,REJ,35747,82,0,1,0,3,1,0,2,0,0,3,0,0,1,0,0,0,287,284,0.7815893002112009,0.6913629808976466,0.8958645434859935,0.6889518722241327,0.21125809260907108,0.8571532848144798,0.04175758039536823,176,33,0.16592374357525252,0.9933285228843508,0.16727802812592615,0.028468943255270884,0.6592645634380526,0.5809128039028404,0.013819863020961477,0.016023031518975585,smurf
2,tcp,smtp,SF,1082,2866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,29,0.005548598652431469,0.0754952132081979,0.022973152661279375,0.03945700102883103,0.9763905043512311,0.17608585515652753,0.06745391512484858,156,145,0.7244769077851649,0.16856067738437006,0.6280125493035431,0.0317569327905435,0.005292667319455275,0.00033045376589799783,0.048125172693689995,0.047823108234561845,normal
1,tcp,finger,SF,988,956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,0.038491244720104345,0.024777941443969456,0.08877110870419853,0.06478892016631599,0.9510643970668968,0.05625072283831578,0.00277840959071618,137,157,0.705272185092753,0.11920677587788216,0.6579809101397658,0.043572505233507655,0.041897547218821635,0.009971393647017891,0.020475883154063308,0.01136543123125896,normal
293,tcp,eco_i,REJ,8714,59,0,0,0,5,2,0,3,0,0,3,0,0,2,0,0,0,335,336,0.7576350671121383,0.6254427024143804,0.8978093315823845,0.8792523144392668,0.1514907651258764,0.7187149968909321,0.044275316485965735,249,39,0.007127006480843389,0.694855924036453,0.005490759058638805,0.0029978643284362064,0.9918177403826383,0.6184885728926878,0.00837335069511072,0.0010245417160001935,satan
191,icmp,telnet,REJ,16400,162,0,0,0,5,2,0,1,0,0,3,0,0,1,0,0,0,264,507,0.6681860760073757,0.8816758738832858,0.7160134777953981,0.8463029153670247,0.07891274679408646,0.8855058113201902,0.03849616619579254,86,31,0.10306549629529047,0.8292623406733108,0.04096265378103977,0.018378647456855246,0.9827867714853893,0.7300589308818283,0.03049851027027972,0.013859886344292433,smurf
2,tcp,smtp,SF,1230,4959,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,22,8,0.06488469339936108,0.02641406635814547,0.02550767613423324,0.06581937453298799,0.876277991473616,0.08626086622399486,0.007605156081931564,95,180,0.9482923073150706,0.19708423690642407,0.5996343080325968,0.02350275052338311,0.0051028359436834595,0.0015430485782783943,0.009087217309934203,0.026470705080977167,normal
0,icmp,http,SF,1440,1480,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0.03845640671309203,0.09576123259217423,0.08388935193078519,0.06859876565745174,0.872319604461506,0.00943491130302292,0.022546763764267466,203,100,0.9290691291422732,0.12793366202567066,0.7137753033785887,0.0042386232858316,0.0161644769521006,0.03413833918134077,0.035028773058078354,0.03444724731738743,normal
358,tcp,eco_i,REJ,16601,143,0,1,0,2,2,0,3,0,0,1,0,0,2,0,0,0,271,367,0.686861055843048,0.6100208963749805,0.8169337323010514,0.6529621056834433,0.12862154368970888,0.9484096544282856,0.028388049055722044,165,1,0.13452340935443122,0.6132421083557182,0.06764062091450529,0.038749705458809736,0.878591933178509,0.554841398489701,0.005783354633928717,0.03827713116367637,portsweep
2,tcp,smtp,SF,1622,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,0.08105606101181795,0.005933116572496744,0.08996927516962538,0.07066792164758175,0.8529430435378814,0.18517261305744312,0.065045662764669,116,113,0.8806921220286054,0.1313261863256336,0.6748387529386548,0.059429454787530006,0.0076762950588435686,0.04882420658258685,0.02485278463068387,0.0019300802350528112,normal
0,tcp,http,SF,1396,2342,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15,26,0.03256948097375844,0.03263580127925758,0.0013847645973967928,0.03850003786718436,0.9513504522256762,0.0903034120458665,0.07966936135108804,72,248,0.9149061883992822,0.1544564167837298,0.7923533606926711,0.07609287725664986,0.006612765925182885,0.04807297948742717,0.009103834809442329,0.01447426993317163,normal
0,udp,http,SF,1059,4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0.06950633899149783,0.04916095893179955,0.005591541837462733,0.014571976173337876,0.9656086323456217,0.053260023544908955,0.017039554323513208,189,156,0.7733512954403601,0.1256952393865835,0.9670481361031665,0.047227528817768975,0.02145984310670936,0.007336686049074188,0.006536718448552321,0.036248362230980824,normal
41,tcp,eco_i,RSTO,7344,106,0,1,0,5,2,0,3,0,0,1,0,0,2,0,0,0,254,234,0.8343674091879854,0.7339101238528738,0.9312888527175731,0.9044560435794359,0.010391419494394049,0.5110746666334041,0.040390965311928484,173,17,0.12120346177768251,0.5699942326980203,0.18514886117443394,0.06446185067264217,0.5234911188571922,0.6517132185120155,0.025024135541605676,0.03679667236625942,neptune
462,tcp,private,REJ,43672,17,0,0,0,4,1,0,2,0,0,2,0,0,0,0,0,0,254,246,0.7096085420900936,0.9486376429524562,0.678026151748647,0.9794352183537758,0.04737468156708084,0.9197633306845139,0.06655920737031236,226,16,0.2771233711317588,0.7985501277507641,0.01162176690543062,0.028203957577506347,0.589055748165105,0.9901654810390381,0.02106342537586997,0.011430407423752405,guess_passwd
2,icmp,finger,SF,1167,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0.07101669404986964,0.028874103523980288,0.019468169686195094,0.0808717871762248,0.9909546659095408,0.06876397688016203,0.07096004594987197,59,238,0.7735994038850192,0.04262430275667442,0.9674641124089288,0.09090735845464855,0.002698661584274764,0.004093463624138638,0.027866866291389687,0.022764248629045903,normal
0,udp,smtp,SF,603,2632,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0.09263916341645574,0.033211751831222026,0.012538473906995529,0.009147023552697853,0.9875413884287527,0.09459581703441344,0.04377838382851388,165,236,0.8494577060314943,0.11595670123239968,0.8971645198715741,0.02408926060510813,0.0031509303847822192,0.006361388935558033,0.03751576467487517,0.0018649335091970255,normal
445,tcp,private,S0,9289,243,0,1,0,3,1,0,3,0,0,2,0,0,0,0,0,0,273,427,0.8572152900834955,0.9883143764974215,0.8797370916683069,0.9932460376975749,0.28522386517599924,0.8293440685251863,0.08003843249126157,107,15,0.05172343106478402,0.858217087709755,0.048019323397062365,0.025920297984581477,0.6622213952927206,0.7588794025221859,0.04782152338309328,0.00352801939542034,guess_passwd
225,tcp,eco_i,S0,10241,217,0,1,0,2,1,0,4,0,0,2,0,0,2,0,0,0,236,155,0.6813789887068271,0.8212258697063068,0.6658521132792865,0.6689645858784927,0.09096228667722904,0.8159210708782606,0.015875289201289566,137,29,0.016658868558070018,0.4106083829188726,0.03625133842867979,0.04874574693374059,0.5379822115787144,0.5754252575202767,0.02989472897636297,0.022591829839494072,satan
1,udp,http,SF,744,3044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,19,0.08583426720925291,0.05456408740142225,0.04948958143935435,0.05266309332452249,0.8335382428938914,0.10119822676217201,0.05630723231419946,212,120,0.8979018119235587,0.040541074689216264,0.9213322471810184,0.028216314636981654,0.038453693184806056,0.04582710655469551,0.01564695297100644,0.013776394039807916,normal
3,tcp,smtp,SF,1132,3154,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0.02095964483267765,0.048554240885513744,0.08207116841117433,0.011787547075695994,0.9587164023663937,0.19945945529754883,0.07094863887213264,149,70,0.7458617146422343,0.0025935110857772115,0.8349335437956223,0.045935477965323206,0.02252178902945017,0.01566613396501857,0.02343024719000373,0.04575351698613218,normal
355,icmp,private,REJ,9681,47,0,0,0,7,1,0,4,0,0,1,0,0,1,0,0,0,235,504,0.7495386402621789,0.7178930808394988,0.9630981409546477,0.797961832939111,0.1437030178115668,0.9987525496437697,0.06030619463638701,218,8,0.1972568764442866,0.7501639746838693,0.13872555346368393,0.017507905869611883,0.723549858541191,0.7546292962129477,0.04748868936855819,0.00021712669336810265,portsweep
115,icmp,telnet,RSTO,48908,199,0,0,0,2,4,0,4,0,0,1,0,0,2,0,0,0,283,246,0.7714754404904809,0.667092892978472,0.7641277788594054,0.8931292769840278,0.23642236082995288,0.94421116458394,0.07158899845200836,220,34,0.19320244762020874,0.9040885701923314,0.26114759292464435,0.05683518971152188,0.8051630119022484,0.9442806840436859,0.018759635364359956,0.03131833411392975,neptune
223,tcp,telnet,S0,20400,269,0,1,0,7,3,0,4,0,0,2,0,0,0,0,0,0,240,184,0.9944153773559558,0.6093188652830276,0.6293462300404212,0.8282084263264723,0.13313129552013062,0.6601289362349754,0.03001335581347805,54,37,0.0863951089482752,0.5331629799146237,0.16759966117840064,0.022485447213791733,0.5876768254311779,0.7185346944469522,0.03007843606839329,0.049301923383864056,satan
255,tcp,private,REJ,37373,50,0,0,0,5,1,0,4,0,0,1,0,0,0,0,0,0,460,258,0.7040621244119858,0.953692406738735,0.6767554186106552,0.7247627347807727,0.2932728652690883,0.9142393962984762,0.09579768754376011,168,36,0.10142997547102577,0.5498204343572436,0.08389580399276811,0.031534509439151315,0.8815687255770666,0.8798686141832588,0.042518712377688804,0.03974579017118231,neptune
2,icmp,finger,SF,576,2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0.04316502081012527,0.011943294144623695,0.0002871311094812978,0.05362355350220967,0.942099899329681,0.003255036533094469,0.09497258265947518,57,168,0.9029104384352092,0.1377076517577914,0.8843554638326692,0.0036199687675437134,0.02000353340134522,0.04345238050917419,0.015089690653797744,0.044563985998150125,normal
3,tcp,finger,SF,1521,1920,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24,6,0.04739342140923939,0.013837069289360349,0.06694507935619436,0.03213054528851047,0.9148273613623243,0.15677872296312118,0.01630485344913293,99,162,0.7690900590277298,0.09141827432151657,0.5517336962922874,0.03608950914599272,0.04548087058700727,0.004534772483551186,0.042738225807208985,0.04084268727943144,normal
133,icmp,eco_i,S0,23658,47,0,0,0,6,2,0,4,0,0,1,0,0,1,0,0,0,274,377,0.7525621764647773,0.8754681348278268,0.9103604383404942,0.7091055784858743,0.20957796843497423,0.6084426088965869,0.010220679259885769,220,4,0.12602681590964593,0.6042810650537829,0.11205568858577128,0.070049882548795,0.6211990977433677,0.9532523302404112,0.02171898757449985,0.034094271486796536,smurf
108,tcp,telnet,S0,5262,91,0,0,0,7,3,0,2,0,0,3,0,0,0,0,0,0,430,270,0.7396107855024792,0.9350490871621328,0.6952652026809998,0.6821425365373726,0.268351414964112,0.6078090695467124,0.08997558913540184,194,10,0.014289293315782714,0.5251372699562318,0.24551296907893655,0.09482097366824804,0.9587911852148414,0.9456350159645353,0.01737879550864461,0.0460865077549237,guess_passwd
0,tcp,smtp,SF,1256,2366,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,22,19,0.09043577000916413,0.04296290959984418,0.01395092043862064,0.0897321769137301,0.9050917303899007,0.14605805359658322,0.010576773376032711,65,127,0.8387579354719155,0.12177392356986633,0.9662216157846211,0.01995706619010559,0.046642956743979884,0.021385604826345706,0.04838940250440714,0.03127390926085449,normal
4,tcp,finger,SF,857,2852,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24,13,0.06133592364083679,0.05450347457431102,0.06639938234160749,0.06712804288995956,0.8786226566018379,0.11622296289478669,0.0607541776620828,57,217,0.9962659868489343,0.02803766492712985,0.8275718973224783,0.07874442167386926,0.032847591766063264,0.04232475308479448,0.028274958623249136,0.031110138053925547,normal
2,tcp,smtp,SF,249,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.035318782972096084,0.09686504733772262,0.03740907132587359,0.07867558721562373,0.8464492315984941,0.15574874277241466,0.09769523743930777,168,156,0.8629120775033283,0.061999949933897014,0.6157091082978566,0.08804526970506577,0.012407251773888779,0.047866653434769424,0.017582827299852274,0.019448344916484495,normal
445,icmp,private,S0,40289,251,0,1,0,7,1,0,1,0,0,1,0,0,2,0,0,0,369,246,0.6335299591849177,0.9914853529426106,0.9874292122360924,0.629063499760307,0.2579961289697982,0.8439972280800379,0.022021256673703794,201,25,0.29293277662976164,0.4564950578988424,0.08240413627832863,0.0060118263644867165,0.5514764700651105,0.5614385397344643,0.013412047894333201,0.017516311975728737,neptune
3,tcp,smtp,SF,1015,3243,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0.04903984172596335,0.09487724052052124,0.039190967666635414,0.0019694353598634254,0.869860963887539,0.16323865381407068,0.00850594796707751,229,50,0.7556649489140445,0.04356891479964911,0.5674206638241173,0.057396176316967897,0.026918069147514406,0.01736151451148554,0.03599451518547085,0.03319303020941331,normal
332,tcp,private,REJ,36742,122,0,1,0,2,1,0,2,0,0,3,0,0,2,0,0,0,248,311,0.7335077396231339,0.6111449406944974,0.6679386447981593,0.8865728412058416,0.07820696587328603,0.9598958716695598,0.03529475069797985,104,2,0.29139782862438457,0.41066255905233995,0.13261536709262564,0.0032153608586669713,0.5722426524120754,0.9305390092429041,0.036947941463547955,0.04286284664480708,neptune
3,tcp,smtp,SF,541,947,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,23,19,0.04267297995769125,0.08730309138836238,0.047984448037739186,0.08762271108395037,0.904912488070456,0.010765080488322322,0.06671247705022934,213,190,0.8268284095068689,0.08965352824240352,0.6755000935578721,0.011320851693607237,0.046331390967530126,0.010459255486001812,0.012505005086395899,0.01524365878937698,normal
141,icmp,telnet,S0,44511,26,0,1,0,5,3,0,2,0,0,3,0,0,1,0,0,0,225,211,0.7472359494015499,0.9208986010376236,0.8737120657574935,0.7607708673390967,0.1550816852823522,0.8666732521446032,0.08083472758356645,144,26,0.01418383924720279,0.9077244787367709,0.2633530581816106,0.04793891511050942,0.9430833649037875,0.7641518908953958,0.045541937328848446,0.010979480216442484,guess_passwd
316,tcp,eco_i,REJ,23967,163,0,1,0,2,1,0,1,0,0,3,0,0,1,0,0,0,369,227,0.9283941597613802,0.7071613152355405,0.6350587512573866,0.9935939811285115,0.2336690795159719,0.9103929129417212,0.08074926336255411,186,25,0.18759245668943947,0.9393494614851908,0.09283119782262389,0.0529244519518045,0.7385590576578624,0.9971149340707046,0.02185449808813731,0.033435783135748874,guess_passwd
1,icmp,finger,SF,1656,1622,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0.00302192037513499,0.06868982555187365,0.04379035824256632,0.010648989757868689,0.8411923275456294,0.17443354245218579,0.06566378128155882,100,137,0.7386511685430858,0.03984488301414013,0.5121727683275974,0.07858279591800935,0.046278383871944107,0.00724993614966964,0.0049961522317570235,0.03443369959802756,normal
0,icmp,finger,SF,947,4650,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0.04079245943813421,0.0832283484910809,0.06909031808875248,0.0021804777780519923,0.8856334382813571,0.17785048001648351,0.0975851033915114,67,84,0.7003114471516412,0.13390422968953294,0.5892347049170318,0.022810928376793816,0.047652161156311684,0.01084770074829079,0.00047814711141571655,0.046676694356289426,normal
3,tcp,smtp,SF,1331,2537,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17,16,0.06310281447330454,0.04205680100373125,0.05991459275877076,0.006729384773115555,0.9245718340043866,0.049247048536741535,0.07719254270044859,122,154,0.8167090778616573,0.16883292794804614,0.8574187273591012,0.05960276909424516,0.03813104731455333,0.019699341483615875,0.010944933230097716,0.0014155675068517838,normal
399,tcp,telnet,REJ,37764,183,0,1,0,6,2,0,3,0,0,2,0,0,1,0,0,0,410,482,0.6174427503755092,0.612334702924963,0.7394030074601874,0.8149451700747997,0.13571743619457388,0.8548419021605413,0.05193732298684026,98,31,0.2351830568227694,0.40933322873680567,0.058165620389901806,0.0924374166011983,0.6005812694147956,0.9492262831033871,0.02894441721280799,0.03438687669233704,portsweep
4,tcp,smtp,SF,1974,2589,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.08887877663650384,0.04346042841186101,0.05568670679399423,0.0728298865340659,0.9916849607492935,0.09205386882721056,0.07842423529390329,200,210,0.7068292364556163,0.0677853689687432,0.5468765399298118,0.05104666400468277,0.01953910062796387,0.04466921020484571,0.04805254539020559,0.012387130195378904,normal
129,tcp,eco_i,REJ,46225,185,0,0,0,5,1,0,3,0,0,1,0,0,1,0,0,0,250,215,0.8898906571876117,0.8762295866416678,0.6967949202011496,0.9858853926597969,0.05762385836782878,0.5674333665668081,0.044238553657958535,103,0,0.24325788586058467,0.9689682471418557,0.10900935407183926,0.04531115042103191,0.7682442737895245,0.9184612585168411,0.023076235655540536,0.015865036026730957,portsweep
4,udp,smtp,SF,1922,1057,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0.059563741801024,0.09797738744497417,0.023337169871566324,0.07786078026260798,0.9349338362511548,0.04030391598774896,0.06591334331178952,94,242,0.8556266274891529,0.1395806114687615,0.5190245163677558,0.0011409995285753705,0.007264814322404684,0.023031966822108015,0.03797256711300963,0.048010631198848366,normal
73,tcp,telnet,REJ,6708,248,0,0,0,6,1,0,3,0,0,1,0,0,0,0,0,0,323,348,0.8412591732997224,0.6632861102702752,0.6422057712216879,0.8961161595417639,0.2587056868254741,0.6035119055694775,0.02540909810456713,215,17,0.2347924358500394,0.5204102146580014,0.15790856844455967,0.018766693911037104,0.5383500891638311,0.631541632063445,0.04349282070513751,0.0015582131729713789,satan
1,tcp,smtp,SF,533,1445,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15,21,0.04429088313208297,0.08811653206259396,0.039915562997655266,0.0033428312711904387,0.9872192934661099,0.1777014114524331,0.007391262986190384,192,217,0.936059470281156,0.17988494151553025,0.5922419805702466,0.035887980186433646,0.030542623637954375,0.0437665544929178,0.014793990256308282,0.0472541576794699,normal
4,udp,finger,SF,1401,918,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0.01647061404908643,0.05814069762923163,0.08659941050245247,0.07084201459833854,0.8519919373449818,0.17642099253353472,0.050679874686560517,111,127,0.9399362513907414,0.044602907905354774,0.8155049429712009,0.021302879004260922,0.03844095062550493,0.030733335050371194,0.011954340896760507,0.03810141154590848,normal
4,tcp,finger,SF,845,3840,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,1,0.061523005053529214,0.09674133136983626,0.05863847463004998,0.06009512443497661,0.9904144758667994,0.10907585531438152,0.021216729921615232,252,96,0.9727147421680193,0.1518623354203582,0.6090312422695521,0.013891794452301365,0.023321997343471897,0.044760219739695836,0.007816525475334525,0.04073190618115484,normal
4,udp,finger,SF,1225,2172,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,27,0.07259615728988199,0.08490656486374067,0.04930716083141704,0.029832976513274812,0.8438348279306452,0.18392801452525795,0.06884242655190152,113,86,0.9877494472000516,0.017887205826658037,0.5515163512353691,0.006071984000912245,0.03130378086743743,0.025859126471239408,0.02144504861506126,0.037994459053484,normal
328,tcp,telnet,REJ,11138,44,0,0,0,4,4,0,4,0,0,3,0,0,0,0,0,0,211,234,0.8280782859238887,0.6554330103885283,0.8134196832020024,0.9255810311302355,0.03558635846858736,0.8806440263382744,0.09986495119147942,189,20,0.1177901680970096,0.40202928727382886,0.2259801568644556,0.09673195895489756,0.568103428669025,0.766744507645504,0.0336301020233344,0.04304583623822029,portsweep
1,icmp,http,SF,1498,3012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,0.039795056627027474,0.011418440406452013,0.05179917725540955,0.014445139951927323,0.8915565880427039,0.1488680518025308,0.05239352179902536,61,85,0.7856123431869878,0.03518953741751085,0.7728432013538461,0.01942713573265993,0.04314348344386648,0.042192869959152154,0.02704731199644463,0.03244734486782242,normal
